"date","state","confirmed","deaths"
2020-02-12,"Idaho",0,0
2020-02-13,"Idaho",0,0
2020-02-14,"Idaho",0,0
2020-02-15,"Idaho",0,0
2020-02-16,"Idaho",0,0
2020-02-17,"Idaho",0,0
2020-02-18,"Idaho",0,0
2020-02-19,"Idaho",0,0
2020-02-20,"Idaho",0,0
2020-02-21,"Idaho",0,0
2020-02-22,"Idaho",0,0
2020-02-23,"Idaho",0,0
2020-02-24,"Idaho",0,0
2020-02-25,"Idaho",0,0
2020-02-26,"Idaho",0,0
2020-02-27,"Idaho",0,0
2020-02-28,"Idaho",0,0
2020-02-29,"Idaho",0,0
2020-03-01,"Idaho",0,0
2020-03-02,"Idaho",0,0
2020-03-03,"Idaho",0,0
2020-03-04,"Idaho",0,0
2020-03-05,"Idaho",0,0
2020-03-06,"Idaho",0,0
2020-03-07,"Idaho",0,0
2020-03-08,"Idaho",0,0
2020-03-09,"Idaho",0,0
2020-03-10,"Idaho",0,0
2020-03-11,"Idaho",0,0
2020-03-12,"Idaho",0,0
2020-03-13,"Idaho",1,0
2020-03-14,"Idaho",2,0
2020-03-15,"Idaho",4,0
2020-03-16,"Idaho",4,0
2020-03-17,"Idaho",8,0
2020-03-18,"Idaho",9,0
2020-03-19,"Idaho",23,0
2020-03-20,"Idaho",36,0
2020-03-21,"Idaho",42,0
2020-03-22,"Idaho",42,0
2020-03-23,"Idaho",68,0
2020-03-24,"Idaho",81,0
2020-03-25,"Idaho",91,0
2020-03-26,"Idaho",146,3
2020-03-27,"Idaho",205,3
2020-03-28,"Idaho",234,4
2020-03-29,"Idaho",281,5
2020-03-30,"Idaho",340,6
2020-03-31,"Idaho",515,8
2020-04-01,"Idaho",566,9
2020-04-02,"Idaho",776,9
2020-04-03,"Idaho",891,9
2020-04-04,"Idaho",1022,10
2020-04-05,"Idaho",1078,10
2020-04-06,"Idaho",1101,10
2020-04-07,"Idaho",1170,13
2020-04-08,"Idaho",1210,15
2020-04-09,"Idaho",1232,18
2020-04-10,"Idaho",1354,24
2020-04-11,"Idaho",1396,25
2020-04-12,"Idaho",1407,27
2020-04-13,"Idaho",1426,27
2020-04-14,"Idaho",1464,33
2020-04-15,"Idaho",1473,39
2020-04-16,"Idaho",1587,41
2020-04-17,"Idaho",1609,41
2020-04-18,"Idaho",1655,43
2020-04-19,"Idaho",1668,44
2020-04-20,"Idaho",1672,45
2020-04-21,"Idaho",1736,48
2020-04-22,"Idaho",1766,51
2020-04-23,"Idaho",1836,54
2020-04-24,"Idaho",1870,54
2020-04-25,"Idaho",1887,56
2020-04-26,"Idaho",1897,56
2020-04-27,"Idaho",1897,56
2020-04-28,"Idaho",1952,60
2020-01-22,"Illinois",0,0
2020-01-23,"Illinois",0,0
2020-01-24,"Illinois",1,0
2020-01-25,"Illinois",1,0
2020-01-26,"Illinois",1,0
2020-01-27,"Illinois",1,0
2020-01-28,"Illinois",1,0
2020-01-29,"Illinois",1,0
2020-01-30,"Illinois",1,0
2020-01-31,"Illinois",2,0
2020-02-01,"Illinois",2,0
2020-02-02,"Illinois",2,0
2020-02-03,"Illinois",2,0
2020-02-04,"Illinois",2,0
2020-02-05,"Illinois",2,0
2020-02-06,"Illinois",2,0
2020-02-07,"Illinois",2,0
2020-02-08,"Illinois",2,0
2020-02-09,"Illinois",2,0
2020-02-10,"Illinois",2,0
2020-02-11,"Illinois",2,0
2020-02-12,"Illinois",2,0
2020-02-13,"Illinois",2,0
2020-02-14,"Illinois",2,0
2020-02-15,"Illinois",2,0
2020-02-16,"Illinois",2,0
2020-02-17,"Illinois",2,0
2020-02-18,"Illinois",2,0
2020-02-19,"Illinois",2,0
2020-02-20,"Illinois",2,0
2020-02-21,"Illinois",2,0
2020-02-22,"Illinois",2,0
2020-02-23,"Illinois",2,0
2020-02-24,"Illinois",2,0
2020-02-25,"Illinois",2,0
2020-02-26,"Illinois",2,0
2020-02-27,"Illinois",2,0
2020-02-28,"Illinois",2,0
2020-02-29,"Illinois",2,0
2020-03-01,"Illinois",3,0
2020-03-02,"Illinois",4,0
2020-03-03,"Illinois",4,0
2020-03-04,"Illinois",4,0
2020-03-05,"Illinois",5,0
2020-03-06,"Illinois",5,0
2020-03-07,"Illinois",6,0
2020-03-08,"Illinois",7,0
2020-03-09,"Illinois",7,0
2020-03-10,"Illinois",12,0
2020-03-11,"Illinois",25,0
2020-03-12,"Illinois",32,0
2020-03-13,"Illinois",46,0
2020-03-14,"Illinois",64,0
2020-03-15,"Illinois",66,0
2020-03-16,"Illinois",83,0
2020-03-17,"Illinois",161,1
2020-03-18,"Illinois",272,1
2020-03-19,"Illinois",422,4
2020-03-20,"Illinois",585,5
2020-03-21,"Illinois",753,6
2020-03-22,"Illinois",1049,9
2020-03-23,"Illinois",1285,12
2020-03-24,"Illinois",1537,16
2020-03-25,"Illinois",1865,19
2020-03-26,"Illinois",2538,26
2020-03-27,"Illinois",3024,34
2020-03-28,"Illinois",3491,47
2020-03-29,"Illinois",4596,66
2020-03-30,"Illinois",5056,73
2020-03-31,"Illinois",5994,99
2020-04-01,"Illinois",6980,141
2020-04-02,"Illinois",7695,163
2020-04-03,"Illinois",8904,210
2020-04-04,"Illinois",10357,244
2020-04-05,"Illinois",11259,274
2020-04-06,"Illinois",12262,307
2020-04-07,"Illinois",13553,380
2020-04-08,"Illinois",15078,462
2020-04-09,"Illinois",16422,528
2020-04-10,"Illinois",17887,597
2020-04-11,"Illinois",19180,677
2020-04-12,"Illinois",20852,720
2020-04-13,"Illinois",22025,798
2020-04-14,"Illinois",23248,868
2020-04-15,"Illinois",24593,949
2020-04-16,"Illinois",25734,1072
2020-04-17,"Illinois",27578,1132
2020-04-18,"Illinois",29160,1259
2020-04-19,"Illinois",30357,1290
2020-04-20,"Illinois",31513,1349
2020-04-21,"Illinois",33059,1468
2020-04-22,"Illinois",35107,1565
2020-04-23,"Illinois",36937,1688
2020-04-24,"Illinois",39658,1795
2020-04-25,"Illinois",41777,1875
2020-04-26,"Illinois",43903,1933
2020-04-27,"Illinois",45883,1983
2020-04-28,"Illinois",48102,2125
2020-01-22,"Indiana",0,0
2020-01-23,"Indiana",0,0
2020-01-24,"Indiana",0,0
2020-01-25,"Indiana",0,0
2020-01-26,"Indiana",0,0
2020-01-27,"Indiana",0,0
2020-01-28,"Indiana",0,0
2020-01-29,"Indiana",0,0
2020-01-30,"Indiana",0,0
2020-01-31,"Indiana",0,0
2020-02-01,"Indiana",0,0
2020-02-02,"Indiana",0,0
2020-02-03,"Indiana",0,0
2020-02-04,"Indiana",0,0
2020-02-05,"Indiana",0,0
2020-02-06,"Indiana",0,0
2020-02-07,"Indiana",0,0
2020-02-08,"Indiana",0,0
2020-02-09,"Indiana",0,0
2020-02-10,"Indiana",0,0
2020-02-11,"Indiana",0,0
2020-02-12,"Indiana",0,0
2020-02-13,"Indiana",0,0
2020-02-14,"Indiana",0,0
2020-02-15,"Indiana",0,0
2020-02-16,"Indiana",0,0
2020-02-17,"Indiana",0,0
2020-02-18,"Indiana",0,0
2020-02-19,"Indiana",0,0
2020-02-20,"Indiana",0,0
2020-02-21,"Indiana",0,0
2020-02-22,"Indiana",0,0
2020-02-23,"Indiana",0,0
2020-02-24,"Indiana",0,0
2020-02-25,"Indiana",0,0
2020-02-26,"Indiana",0,0
2020-02-27,"Indiana",0,0
2020-02-28,"Indiana",0,0
2020-02-29,"Indiana",0,0
2020-03-01,"Indiana",0,0
2020-03-02,"Indiana",0,0
2020-03-03,"Indiana",0,0
2020-03-04,"Indiana",0,0
2020-03-05,"Indiana",0,0
2020-03-06,"Indiana",1,0
2020-03-07,"Indiana",1,0
2020-03-08,"Indiana",2,0
2020-03-09,"Indiana",3,0
2020-03-10,"Indiana",6,0
2020-03-11,"Indiana",11,0
2020-03-12,"Indiana",13,0
2020-03-13,"Indiana",13,0
2020-03-14,"Indiana",16,0
2020-03-15,"Indiana",20,0
2020-03-16,"Indiana",25,1
2020-03-17,"Indiana",30,2
2020-03-18,"Indiana",38,2
2020-03-19,"Indiana",60,2
2020-03-20,"Indiana",86,3
2020-03-21,"Indiana",128,4
2020-03-22,"Indiana",204,6
2020-03-23,"Indiana",270,7
2020-03-24,"Indiana",368,12
2020-03-25,"Indiana",477,14
2020-03-26,"Indiana",645,17
2020-03-27,"Indiana",979,25
2020-03-28,"Indiana",1233,31
2020-03-29,"Indiana",1513,32
2020-03-30,"Indiana",1786,35
2020-03-31,"Indiana",2158,49
2020-04-01,"Indiana",2564,65
2020-04-02,"Indiana",3038,78
2020-04-03,"Indiana",3437,102
2020-04-04,"Indiana",3953,116
2020-04-05,"Indiana",4411,127
2020-04-06,"Indiana",4956,143
2020-04-07,"Indiana",5510,173
2020-04-08,"Indiana",5943,203
2020-04-09,"Indiana",6351,245
2020-04-10,"Indiana",6907,300
2020-04-11,"Indiana",7435,330
2020-04-12,"Indiana",7928,343
2020-04-13,"Indiana",8359,350
2020-04-14,"Indiana",8527,387
2020-04-15,"Indiana",8960,436
2020-04-16,"Indiana",9542,477
2020-04-17,"Indiana",10154,522
2020-04-18,"Indiana",10641,545
2020-04-19,"Indiana",11211,562
2020-04-20,"Indiana",11688,577
2020-04-21,"Indiana",12097,635
2020-04-22,"Indiana",12438,666
2020-04-23,"Indiana",13039,706
2020-04-24,"Indiana",13681,741
2020-04-25,"Indiana",14399,786
2020-04-26,"Indiana",15012,813
2020-04-27,"Indiana",15961,844
2020-04-28,"Indiana",16588,901
2020-01-22,"Iowa",0,0
2020-01-23,"Iowa",0,0
2020-01-24,"Iowa",0,0
2020-01-25,"Iowa",0,0
2020-01-26,"Iowa",0,0
2020-01-27,"Iowa",0,0
2020-01-28,"Iowa",0,0
2020-01-29,"Iowa",0,0
2020-01-30,"Iowa",0,0
2020-01-31,"Iowa",0,0
2020-02-01,"Iowa",0,0
2020-02-02,"Iowa",0,0
2020-02-03,"Iowa",0,0
2020-02-04,"Iowa",0,0
2020-02-05,"Iowa",0,0
2020-02-06,"Iowa",0,0
2020-02-07,"Iowa",0,0
2020-02-08,"Iowa",0,0
2020-02-09,"Iowa",0,0
2020-02-10,"Iowa",0,0
2020-02-11,"Iowa",0,0
2020-02-12,"Iowa",0,0
2020-02-13,"Iowa",0,0
2020-02-14,"Iowa",0,0
2020-02-15,"Iowa",0,0
2020-02-16,"Iowa",0,0
2020-02-17,"Iowa",0,0
2020-02-18,"Iowa",0,0
2020-02-19,"Iowa",0,0
2020-02-20,"Iowa",0,0
2020-02-21,"Iowa",0,0
2020-02-22,"Iowa",0,0
2020-02-23,"Iowa",0,0
2020-02-24,"Iowa",0,0
2020-02-25,"Iowa",0,0
2020-02-26,"Iowa",0,0
2020-02-27,"Iowa",0,0
2020-02-28,"Iowa",0,0
2020-02-29,"Iowa",0,0
2020-03-01,"Iowa",0,0
2020-03-02,"Iowa",0,0
2020-03-03,"Iowa",0,0
2020-03-04,"Iowa",0,0
2020-03-05,"Iowa",0,0
2020-03-06,"Iowa",0,0
2020-03-07,"Iowa",0,0
2020-03-08,"Iowa",0,0
2020-03-09,"Iowa",3,0
2020-03-10,"Iowa",8,0
2020-03-11,"Iowa",13,0
2020-03-12,"Iowa",14,0
2020-03-13,"Iowa",17,0
2020-03-14,"Iowa",17,0
2020-03-15,"Iowa",18,0
2020-03-16,"Iowa",23,0
2020-03-17,"Iowa",23,0
2020-03-18,"Iowa",38,0
2020-03-19,"Iowa",44,0
2020-03-20,"Iowa",45,0
2020-03-21,"Iowa",69,0
2020-03-22,"Iowa",90,0
2020-03-23,"Iowa",105,0
2020-03-24,"Iowa",124,0
2020-03-25,"Iowa",146,1
2020-03-26,"Iowa",179,1
2020-03-27,"Iowa",235,3
2020-03-28,"Iowa",298,3
2020-03-29,"Iowa",336,4
2020-03-30,"Iowa",424,6
2020-03-31,"Iowa",497,7
2020-04-01,"Iowa",547,9
2020-04-02,"Iowa",614,11
2020-04-03,"Iowa",699,11
2020-04-04,"Iowa",787,14
2020-04-05,"Iowa",869,18
2020-04-06,"Iowa",946,25
2020-04-07,"Iowa",1046,25
2020-04-08,"Iowa",1145,27
2020-04-09,"Iowa",1270,29
2020-04-10,"Iowa",1388,31
2020-04-11,"Iowa",1510,34
2020-04-12,"Iowa",1587,41
2020-04-13,"Iowa",1710,41
2020-04-14,"Iowa",1899,49
2020-04-15,"Iowa",1995,53
2020-04-16,"Iowa",2141,60
2020-04-17,"Iowa",2332,64
2020-04-18,"Iowa",2513,74
2020-04-19,"Iowa",2902,75
2020-04-20,"Iowa",3159,79
2020-04-21,"Iowa",3641,83
2020-04-22,"Iowa",3748,90
2020-04-23,"Iowa",3924,96
2020-04-24,"Iowa",4445,107
2020-04-25,"Iowa",5092,112
2020-04-26,"Iowa",5476,118
2020-04-27,"Iowa",5868,127
2020-04-28,"Iowa",6376,136
2020-01-22,"Kansas",0,0
2020-01-23,"Kansas",0,0
2020-01-24,"Kansas",0,0
2020-01-25,"Kansas",0,0
2020-01-26,"Kansas",0,0
2020-01-27,"Kansas",0,0
2020-01-28,"Kansas",0,0
2020-01-29,"Kansas",0,0
2020-01-30,"Kansas",0,0
2020-01-31,"Kansas",0,0
2020-02-01,"Kansas",0,0
2020-02-02,"Kansas",0,0
2020-02-03,"Kansas",0,0
2020-02-04,"Kansas",0,0
2020-02-05,"Kansas",0,0
2020-02-06,"Kansas",0,0
2020-02-07,"Kansas",0,0
2020-02-08,"Kansas",0,0
2020-02-09,"Kansas",0,0
2020-02-10,"Kansas",0,0
2020-02-11,"Kansas",0,0
2020-02-12,"Kansas",0,0
2020-02-13,"Kansas",0,0
2020-02-14,"Kansas",0,0
2020-02-15,"Kansas",0,0
2020-02-16,"Kansas",0,0
2020-02-17,"Kansas",0,0
2020-02-18,"Kansas",0,0
2020-02-19,"Kansas",0,0
2020-02-20,"Kansas",0,0
2020-02-21,"Kansas",0,0
2020-02-22,"Kansas",0,0
2020-02-23,"Kansas",0,0
2020-02-24,"Kansas",0,0
2020-02-25,"Kansas",0,0
2020-02-26,"Kansas",0,0
2020-02-27,"Kansas",0,0
2020-02-28,"Kansas",0,0
2020-02-29,"Kansas",0,0
2020-03-01,"Kansas",0,0
2020-03-02,"Kansas",0,0
2020-03-03,"Kansas",0,0
2020-03-04,"Kansas",0,0
2020-03-05,"Kansas",0,0
2020-03-06,"Kansas",0,0
2020-03-07,"Kansas",0,0
2020-03-08,"Kansas",1,0
2020-03-09,"Kansas",1,0
2020-03-10,"Kansas",1,0
2020-03-11,"Kansas",1,0
2020-03-12,"Kansas",4,0
2020-03-13,"Kansas",6,1
2020-03-14,"Kansas",8,1
2020-03-15,"Kansas",8,1
2020-03-16,"Kansas",11,1
2020-03-17,"Kansas",18,1
2020-03-18,"Kansas",22,1
2020-03-19,"Kansas",35,1
2020-03-20,"Kansas",48,1
2020-03-21,"Kansas",57,2
2020-03-22,"Kansas",65,2
2020-03-23,"Kansas",84,2
2020-03-24,"Kansas",100,2
2020-03-25,"Kansas",134,3
2020-03-26,"Kansas",172,3
2020-03-27,"Kansas",206,4
2020-03-28,"Kansas",266,4
2020-03-29,"Kansas",330,7
2020-03-30,"Kansas",372,8
2020-03-31,"Kansas",434,9
2020-04-01,"Kansas",485,10
2020-04-02,"Kansas",553,12
2020-04-03,"Kansas",629,18
2020-04-04,"Kansas",698,21
2020-04-05,"Kansas",751,22
2020-04-06,"Kansas",849,25
2020-04-07,"Kansas",912,29
2020-04-08,"Kansas",1046,34
2020-04-09,"Kansas",1116,42
2020-04-10,"Kansas",1117,42
2020-04-11,"Kansas",1275,55
2020-04-12,"Kansas",1344,56
2020-04-13,"Kansas",1390,62
2020-04-14,"Kansas",1441,69
2020-04-15,"Kansas",1504,71
2020-04-16,"Kansas",1615,80
2020-04-17,"Kansas",1730,82
2020-04-18,"Kansas",1821,85
2020-04-19,"Kansas",1905,93
2020-04-20,"Kansas",2048,102
2020-04-21,"Kansas",2164,109
2020-04-22,"Kansas",2331,112
2020-04-23,"Kansas",2721,113
2020-04-24,"Kansas",2959,118
2020-04-25,"Kansas",3135,120
2020-04-26,"Kansas",3277,121
2020-04-27,"Kansas",3473,126
2020-04-28,"Kansas",3652,127
2020-01-22,"Kentucky",0,0
2020-01-23,"Kentucky",0,0
2020-01-24,"Kentucky",0,0
2020-01-25,"Kentucky",0,0
2020-01-26,"Kentucky",0,0
2020-01-27,"Kentucky",0,0
2020-01-28,"Kentucky",0,0
2020-01-29,"Kentucky",0,0
2020-01-30,"Kentucky",0,0
2020-01-31,"Kentucky",0,0
2020-02-01,"Kentucky",0,0
2020-02-02,"Kentucky",0,0
2020-02-03,"Kentucky",0,0
2020-02-04,"Kentucky",0,0
2020-02-05,"Kentucky",0,0
2020-02-06,"Kentucky",0,0
2020-02-07,"Kentucky",0,0
2020-02-08,"Kentucky",0,0
2020-02-09,"Kentucky",0,0
2020-02-10,"Kentucky",0,0
2020-02-11,"Kentucky",0,0
2020-02-12,"Kentucky",0,0
2020-02-13,"Kentucky",0,0
2020-02-14,"Kentucky",0,0
2020-02-15,"Kentucky",0,0
2020-02-16,"Kentucky",0,0
2020-02-17,"Kentucky",0,0
2020-02-18,"Kentucky",0,0
2020-02-19,"Kentucky",0,0
2020-02-20,"Kentucky",0,0
2020-02-21,"Kentucky",0,0
2020-02-22,"Kentucky",0,0
2020-02-23,"Kentucky",0,0
2020-02-24,"Kentucky",0,0
2020-02-25,"Kentucky",0,0
2020-02-26,"Kentucky",0,0
2020-02-27,"Kentucky",0,0
2020-02-28,"Kentucky",0,0
2020-02-29,"Kentucky",0,0
2020-03-01,"Kentucky",0,0
2020-03-02,"Kentucky",0,0
2020-03-03,"Kentucky",0,0
2020-03-04,"Kentucky",0,0
2020-03-05,"Kentucky",0,0
2020-03-06,"Kentucky",1,0
2020-03-07,"Kentucky",1,0
2020-03-08,"Kentucky",1,0
2020-03-09,"Kentucky",4,0
2020-03-10,"Kentucky",5,0
2020-03-11,"Kentucky",8,0
2020-03-12,"Kentucky",10,0
2020-03-13,"Kentucky",14,0
2020-03-14,"Kentucky",16,0
2020-03-15,"Kentucky",18,0
2020-03-16,"Kentucky",21,1
2020-03-17,"Kentucky",26,1
2020-03-18,"Kentucky",28,1
2020-03-19,"Kentucky",50,2
2020-03-20,"Kentucky",64,2
2020-03-21,"Kentucky",87,3
2020-03-22,"Kentucky",103,3
2020-03-23,"Kentucky",123,4
2020-03-24,"Kentucky",162,4
2020-03-25,"Kentucky",197,5
2020-03-26,"Kentucky",247,5
2020-03-27,"Kentucky",301,7
2020-03-28,"Kentucky",380,9
2020-03-29,"Kentucky",438,9
2020-03-30,"Kentucky",479,11
2020-03-31,"Kentucky",628,11
2020-04-01,"Kentucky",632,18
2020-04-02,"Kentucky",770,31
2020-04-03,"Kentucky",770,34
2020-04-04,"Kentucky",917,40
2020-04-05,"Kentucky",955,45
2020-04-06,"Kentucky",955,45
2020-04-07,"Kentucky",1149,65
2020-04-08,"Kentucky",1149,65
2020-04-09,"Kentucky",1341,73
2020-04-10,"Kentucky",1693,90
2020-04-11,"Kentucky",1693,90
2020-04-12,"Kentucky",1963,97
2020-04-13,"Kentucky",2018,113
2020-04-14,"Kentucky",2048,106
2020-04-15,"Kentucky",2210,115
2020-04-16,"Kentucky",2435,129
2020-04-17,"Kentucky",2522,137
2020-04-18,"Kentucky",2707,144
2020-04-19,"Kentucky",2960,146
2020-04-20,"Kentucky",3050,154
2020-04-21,"Kentucky",3204,171
2020-04-22,"Kentucky",3378,185
2020-04-23,"Kentucky",3479,191
2020-04-24,"Kentucky",3779,200
2020-04-25,"Kentucky",3915,205
2020-04-26,"Kentucky",4085,208
2020-04-27,"Kentucky",4156,213
2020-04-28,"Kentucky",4375,225
2020-01-22,"Louisiana",0,0
2020-01-23,"Louisiana",0,0
2020-01-24,"Louisiana",0,0
2020-01-25,"Louisiana",0,0
2020-01-26,"Louisiana",0,0
2020-01-27,"Louisiana",0,0
2020-01-28,"Louisiana",0,0
2020-01-29,"Louisiana",0,0
2020-01-30,"Louisiana",0,0
2020-01-31,"Louisiana",0,0
2020-02-01,"Louisiana",0,0
2020-02-02,"Louisiana",0,0
2020-02-03,"Louisiana",0,0
2020-02-04,"Louisiana",0,0
2020-02-05,"Louisiana",0,0
2020-02-06,"Louisiana",0,0
2020-02-07,"Louisiana",0,0
2020-02-08,"Louisiana",0,0
2020-02-09,"Louisiana",0,0
2020-02-10,"Louisiana",0,0
2020-02-11,"Louisiana",0,0
2020-02-12,"Louisiana",0,0
2020-02-13,"Louisiana",0,0
2020-02-14,"Louisiana",0,0
2020-02-15,"Louisiana",0,0
2020-02-16,"Louisiana",0,0
2020-02-17,"Louisiana",0,0
2020-02-18,"Louisiana",0,0
2020-02-19,"Louisiana",0,0
2020-02-20,"Louisiana",0,0
2020-02-21,"Louisiana",0,0
2020-02-22,"Louisiana",0,0
2020-02-23,"Louisiana",0,0
2020-02-24,"Louisiana",0,0
2020-02-25,"Louisiana",0,0
2020-02-26,"Louisiana",0,0
2020-02-27,"Louisiana",0,0
2020-02-28,"Louisiana",0,0
2020-02-29,"Louisiana",0,0
2020-03-01,"Louisiana",0,0
2020-03-02,"Louisiana",0,0
2020-03-03,"Louisiana",0,0
2020-03-04,"Louisiana",0,0
2020-03-05,"Louisiana",0,0
2020-03-06,"Louisiana",0,0
2020-03-07,"Louisiana",0,0
2020-03-08,"Louisiana",0,0
2020-03-09,"Louisiana",0,0
2020-03-10,"Louisiana",0,0
2020-03-11,"Louisiana",5,0
2020-03-12,"Louisiana",19,0
2020-03-13,"Louisiana",29,0
2020-03-14,"Louisiana",77,1
2020-03-15,"Louisiana",87,2
2020-03-16,"Louisiana",115,3
2020-03-17,"Louisiana",196,4
2020-03-18,"Louisiana",257,6
2020-03-19,"Louisiana",392,10
2020-03-20,"Louisiana",537,14
2020-03-21,"Louisiana",763,20
2020-03-22,"Louisiana",837,20
2020-03-23,"Louisiana",1172,35
2020-03-24,"Louisiana",1388,46
2020-03-25,"Louisiana",1795,65
2020-03-26,"Louisiana",2304,83
2020-03-27,"Louisiana",2744,119
2020-03-28,"Louisiana",3315,137
2020-03-29,"Louisiana",3540,151
2020-03-30,"Louisiana",4025,185
2020-03-31,"Louisiana",5237,239
2020-04-01,"Louisiana",6424,273
2020-04-02,"Louisiana",9149,310
2020-04-03,"Louisiana",10297,370
2020-04-04,"Louisiana",12496,409
2020-04-05,"Louisiana",13010,477
2020-04-06,"Louisiana",14867,512
2020-04-07,"Louisiana",16284,582
2020-04-08,"Louisiana",17030,652
2020-04-09,"Louisiana",18283,702
2020-04-10,"Louisiana",19253,755
2020-04-11,"Louisiana",20014,806
2020-04-12,"Louisiana",20595,840
2020-04-13,"Louisiana",21016,884
2020-04-14,"Louisiana",21518,1013
2020-04-15,"Louisiana",21951,1103
2020-04-16,"Louisiana",22532,1156
2020-04-17,"Louisiana",23118,1213
2020-04-18,"Louisiana",23580,1267
2020-04-19,"Louisiana",23928,1296
2020-04-20,"Louisiana",24523,1328
2020-04-21,"Louisiana",24854,1405
2020-04-22,"Louisiana",25258,1473
2020-04-23,"Louisiana",25739,1599
2020-04-24,"Louisiana",26140,1660
2020-04-25,"Louisiana",26512,1707
2020-04-26,"Louisiana",26773,1729
2020-04-27,"Louisiana",27068,1740
2020-04-28,"Louisiana",27286,1801
2020-01-22,"Maine",0,0
2020-01-23,"Maine",0,0
2020-01-24,"Maine",0,0
2020-01-25,"Maine",0,0
2020-01-26,"Maine",0,0
2020-01-27,"Maine",0,0
2020-01-28,"Maine",0,0
2020-01-29,"Maine",0,0
2020-01-30,"Maine",0,0
2020-01-31,"Maine",0,0
2020-02-01,"Maine",0,0
2020-02-02,"Maine",0,0
2020-02-03,"Maine",0,0
2020-02-04,"Maine",0,0
2020-02-05,"Maine",0,0
2020-02-06,"Maine",0,0
2020-02-07,"Maine",0,0
2020-02-08,"Maine",0,0
2020-02-09,"Maine",0,0
2020-02-10,"Maine",0,0
2020-02-11,"Maine",0,0
2020-02-12,"Maine",0,0
2020-02-13,"Maine",0,0
2020-02-14,"Maine",0,0
2020-02-15,"Maine",0,0
2020-02-16,"Maine",0,0
2020-02-17,"Maine",0,0
2020-02-18,"Maine",0,0
2020-02-19,"Maine",0,0
2020-02-20,"Maine",0,0
2020-02-21,"Maine",0,0
2020-02-22,"Maine",0,0
2020-02-23,"Maine",0,0
2020-02-24,"Maine",0,0
2020-02-25,"Maine",0,0
2020-02-26,"Maine",0,0
2020-02-27,"Maine",0,0
2020-02-28,"Maine",0,0
2020-02-29,"Maine",0,0
2020-03-01,"Maine",0,0
2020-03-02,"Maine",0,0
2020-03-03,"Maine",0,0
2020-03-04,"Maine",0,0
2020-03-05,"Maine",0,0
2020-03-06,"Maine",0,0
2020-03-07,"Maine",0,0
2020-03-08,"Maine",0,0
2020-03-09,"Maine",0,0
2020-03-10,"Maine",0,0
2020-03-11,"Maine",0,0
2020-03-12,"Maine",1,0
2020-03-13,"Maine",3,0
2020-03-14,"Maine",3,0
2020-03-15,"Maine",2,0
2020-03-16,"Maine",17,0
2020-03-17,"Maine",26,0
2020-03-18,"Maine",35,0
2020-03-19,"Maine",52,0
2020-03-20,"Maine",56,0
2020-03-21,"Maine",70,0
2020-03-22,"Maine",89,0
2020-03-23,"Maine",107,0
2020-03-24,"Maine",118,0
2020-03-25,"Maine",142,0
2020-03-26,"Maine",155,0
2020-03-27,"Maine",168,1
2020-03-28,"Maine",211,1
2020-03-29,"Maine",253,3
2020-03-30,"Maine",275,3
2020-03-31,"Maine",303,5
2020-04-01,"Maine",303,5
2020-04-02,"Maine",376,7
2020-04-03,"Maine",432,9
2020-04-04,"Maine",456,10
2020-04-05,"Maine",470,10
2020-04-06,"Maine",499,10
2020-04-07,"Maine",519,12
2020-04-08,"Maine",537,14
2020-04-09,"Maine",560,16
2020-04-10,"Maine",586,17
2020-04-11,"Maine",616,19
2020-04-12,"Maine",633,19
2020-04-13,"Maine",698,19
2020-04-14,"Maine",735,20
2020-04-15,"Maine",770,24
2020-04-16,"Maine",796,27
2020-04-17,"Maine",827,29
2020-04-18,"Maine",847,32
2020-04-19,"Maine",867,34
2020-04-20,"Maine",875,35
2020-04-21,"Maine",888,36
2020-04-22,"Maine",907,39
2020-04-23,"Maine",937,44
2020-04-24,"Maine",965,47
2020-04-25,"Maine",965,47
2020-04-26,"Maine",1015,50
2020-04-27,"Maine",1023,51
2020-04-28,"Maine",1040,51
2020-01-22,"Maryland",0,0
2020-01-23,"Maryland",0,0
2020-01-24,"Maryland",0,0
2020-01-25,"Maryland",0,0
2020-01-26,"Maryland",0,0
2020-01-27,"Maryland",0,0
2020-01-28,"Maryland",0,0
2020-01-29,"Maryland",0,0
2020-01-30,"Maryland",0,0
2020-01-31,"Maryland",0,0
2020-02-01,"Maryland",0,0
2020-02-02,"Maryland",0,0
2020-02-03,"Maryland",0,0
2020-02-04,"Maryland",0,0
2020-02-05,"Maryland",0,0
2020-02-06,"Maryland",0,0
2020-02-07,"Maryland",0,0
2020-02-08,"Maryland",0,0
2020-02-09,"Maryland",0,0
2020-02-10,"Maryland",0,0
2020-02-11,"Maryland",0,0
2020-02-12,"Maryland",0,0
2020-02-13,"Maryland",0,0
2020-02-14,"Maryland",0,0
2020-02-15,"Maryland",0,0
2020-02-16,"Maryland",0,0
2020-02-17,"Maryland",0,0
2020-02-18,"Maryland",0,0
2020-02-19,"Maryland",0,0
2020-02-20,"Maryland",0,0
2020-02-21,"Maryland",0,0
2020-02-22,"Maryland",0,0
2020-02-23,"Maryland",0,0
2020-02-24,"Maryland",0,0
2020-02-25,"Maryland",0,0
2020-02-26,"Maryland",0,0
2020-02-27,"Maryland",0,0
2020-02-28,"Maryland",0,0
2020-02-29,"Maryland",0,0
2020-03-01,"Maryland",0,0
